State,County,GeoFIPS,Region,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
OH,Ashtabula," ""39007""",3,Per capita personal income (dollars) 2/,Dollars,3453,3603,3826,4052,4558,5054,5265,5868,6448,7183,7900,8563,9456,9775,10281,11401,11965,12536,12833,13400,14169,15093,15292,16199,16860,17856,18495,19362,20441,21262,21824,22669,23512,24008,24790,25564,26153,26960,28050,29317,28718,29614,31480,32020,32547,34141,35462,35620,37169,38659,39767
OH,Athens," ""39009""",3,Per capita personal income (dollars) 2/,Dollars,2712,2581,2817,3016,3419,3930,4457,5012,5270,5679,6327,6883,7433,7944,8382,9083,9509,9959,10483,11130,11893,12597,13211,13881,14431,15320,15402,16349,17280,18002,18130,18580,19945,20639,21199,21610,21884,22518,23829,24931,26049,27343,28650,29092,28989,30243,31011,31522,32521,33279,34796
OH,Auglaize," ""39011""",3,Per capita personal income (dollars) 2/,Dollars,3745,3801,3938,4296,4891,5247,5349,5993,6784,7412,8271,9108,9708,10187,10798,12057,12942,13663,14329,15506,16914,17629,17746,19093,19311,20551,21782,22585,24291,25565,26397,28373,28238,28282,29584,30715,30907,31951,33847,35015,33729,35382,38558,40352,40566,42710,43410,44658,47304,48577,49789
OH,Belmont," ""39013""",3,Per capita personal income (dollars) 2/,Dollars,3088,3334,3507,3852,4248,4652,5176,5764,6370,6979,7788,8632,9385,9888,10130,10820,11234,11737,12240,12610,13532,14463,14956,15869,16067,16855,17340,18093,19122,20634,21271,22003,23559,24198,24938,25136,25776,26765,28068,29892,29714,30496,32228,33431,34233,36172,37271,36813,39881,43012,42987
OH,Brown," ""39015""",3,Per capita personal income (dollars) 2/,Dollars,3088,3302,3182,3303,3583,4088,4352,4704,5275,5900,6869,7672,8516,9012,9175,10559,11407,11805,12186,13007,13579,14450,14784,15713,16207,16886,17309,18200,20034,20580,21248,22386,22763,22887,23642,24818,25580,26263,27586,28126,27999,28505,30207,30496,30988,31967,33005,34026,35910,36978,38401
OH,Butler," ""39017""",3,Per capita personal income (dollars) 2/,Dollars,3758,3919,4161,4441,4925,5437,5905,6689,7353,8015,8852,9835,10804,11391,12115,13200,13947,14717,15264,16177,17266,18134,18486,19636,20180,21228,22406,23378,24855,26516,27907,29042,30133,30546,31559,32313,33201,34123,35172,35706,34864,35408,37030,38249,38780,40648,42319,43405,45383,47236,49146
OH,Carroll," ""39019""",3,Per capita personal income (dollars) 2/,Dollars,3034,3212,3339,3590,4022,4545,4808,5317,5810,6266,7239,7872,8595,8926,9436,10271,10729,10944,11532,12168,13081,13958,14057,15195,15594,16563,17120,18195,19194,21427,21839,22356,22524,23003,23911,25254,25654,26698,27879,28669,27865,29474,31457,32509,33520,34879,35446,35347,37672,39445,40833
OH,Champaign," ""39021""",3,Per capita personal income (dollars) 2/,Dollars,3658,3782,4118,4257,4853,5116,5647,6029,6444,6954,7842,8430,8948,9338,9843,11664,12629,13392,13913,15212,16536,17351,17366,18864,19202,19574,20306,21064,22884,23948,24285,25826,26195,25733,26552,27370,27802,29057,29992,30956,30148,30820,32922,34076,35445,36272,36947,38095,39616,41376,42432
OH,Clark," ""39023""",3,Per capita personal income (dollars) 2/,Dollars,3825,3965,4386,4661,5102,5525,5924,6522,7163,7916,8665,9425,9902,10322,10956,12242,12942,13586,14065,15274,16155,17079,17574,18630,19253,20203,21244,21967,23358,24636,25278,26303,26812,26800,27549,28117,28631,29895,30846,31689,31626,32187,33889,34531,35066,36113,37138,38026,39445,40563,41811
OH,Clermont," ""39025""",3,Per capita personal income (dollars) 2/,Dollars,3264,3388,3530,3849,4265,4762,5059,5732,6408,7211,8128,9123,9866,10502,10965,11912,12838,13527,14204,14993,16140,16861,17247,18239,18829,19758,20592,21574,23990,25362,27786,29537,31080,31824,32617,33027,33981,35225,36109,37395,36631,37999,40514,41136,41679,44039,48574,48768,51116,53553,55842
OH,Clinton," ""39027""",3,Per capita personal income (dollars) 2/,Dollars,3831,3790,3767,4112,4757,5188,5606,6105,6602,7262,8173,8761,9494,10393,10441,12143,12799,13069,13531,14330,15336,16101,16435,17717,18292,20053,21082,22556,24175,25011,25353,26623,27423,27100,28233,30106,31603,33343,35028,35308,36168,36274,38632,38671,38455,38763,41068,42160,43693,45183,46599
OH,Columbiana," ""39029""",3,Per capita personal income (dollars) 2/,Dollars,3261,3421,3620,3898,4405,5023,5458,6056,6538,7030,7703,8369,9337,9197,9258,10176,10679,11206,11822,12912,13888,14888,15265,16150,16508,17395,18218,18932,20095,20881,21275,22212,23083,23649,24450,24563,25249,26426,27884,29226,28577,29579,31710,32925,33025,34408,35393,35341,36550,38380,39311
OH,Coshocton," ""39031""",3,Per capita personal income (dollars) 2/,Dollars,3356,3547,4061,4308,4648,5010,5323,6070,6734,7253,7695,8141,9069,9710,10140,11237,11669,11798,12481,12971,13843,14474,14681,15882,16297,17340,17849,19039,20561,21715,22423,23753,23424,23117,23618,24452,24605,25750,26795,27718,26971,27643,29438,29640,31290,32321,34602,32326,33579,35070,35962
OH,Crawford," ""39033""",3,Per capita personal income (dollars) 2/,Dollars,3710,3871,4066,4313,4825,5339,5694,6213,6860,7376,8019,8708,9278,9711,10244,11572,12117,12538,13014,14002,14920,15412,15319,16483,17149,18497,19163,19758,21271,22186,22374,23898,24652,24604,25328,26126,26242,27241,28320,29092,29530,30135,32452,32859,34137,34875,35158,35458,37161,39055,39844
OH,Cuyahoga," ""39035""",3,Per capita personal income (dollars) 2/,Dollars,4669,4823,5030,5514,6101,6758,7202,7822,8693,9665,10613,11603,12712,13435,14096,15461,16489,17276,18205,19859,21039,22621,22721,23525,24290,25285,26519,27481,28829,30391,31146,32848,32588,32894,33415,34911,36143,38601,40630,42077,39772,40166,42833,45278,45292,47735,49482,50643,52561,54795,56502
OH,Darke," ""39037""",3,Per capita personal income (dollars) 2/,Dollars,3649,3706,3891,4108,4712,4987,5421,5798,6426,7135,7839,8737,8947,9508,10030,12058,12518,13257,13693,14311,15561,16240,16362,17201,18102,19290,20389,21578,23545,24415,24654,26016,27019,27013,27542,27840,27450,28564,29709,32152,30861,32302,34422,35456,36921,38673,38765,39302,41499,44271,44297
OH,Defiance," ""39039""",3,Per capita personal income (dollars) 2/,Dollars,3630,3650,4361,4658,5252,5411,5726,6547,7000,7835,8332,8814,9466,9744,10531,12379,13193,14010,14435,15549,16751,17372,17476,18716,19041,21024,21582,22582,24074,24805,25537,26304,26686,27312,28357,28064,28253,29413,30732,31264,30216,31050,33306,34350,35939,36906,37657,38542,39567,41108,42003
OH,Delaware," ""39041""",3,Per capita personal income (dollars) 2/,Dollars,3515,3863,4402,4887,5259,5548,5939,6538,7228,7914,8721,9735,10743,11550,12539,14396,15760,16671,17933,19430,21120,22442,23482,26769,29122,31716,33632,35695,37375,39160,40178,42651,42938,39883,38948,41751,42866,46983,52100,53735,52175,53815,57051,60640,61283,63031,66094,68636,71469,74037,75778
OH,Erie," ""39043""",3,Per capita personal income (dollars) 2/,Dollars,4093,4195,4540,4783,5381,5758,6137,6713,7431,8234,9176,9721,10441,10752,11616,12978,14029,14774,15613,16629,17826,18245,18510,20152,20824,22203,23448,24466,25390,26884,28083,28998,41691,42256,44892,43904,41831,40362,42819,44289,45702,49468,54204,58135,58620,57161,56840,61060,59786,60436,61821
OH,Fairfield," ""39045""",3,Per capita personal income (dollars) 2/,Dollars,3515,3730,4086,4457,4865,5310,5695,6346,7100,7766,8547,9337,10185,10898,11764,12966,13785,14321,14857,15643,16941,17970,18460,19788,20464,21891,22594,23491,24805,26437,27057,28636,30131,30657,31491,31152,31977,33025,33842,35000,34599,35160,36881,38670,38973,40036,41768,42832,44480,46093,47295
OH,Fayette," ""39047""",3,Per capita personal income (dollars) 2/,Dollars,3435,3576,3611,3822,4269,4941,5366,5785,6400,6945,7795,8067,8376,9015,9122,10606,11011,11407,11857,12649,13620,14052,14251,15616,16083,17149,17539,18452,20068,20971,21529,23068,24973,24918,26316,26836,26687,27487,28616,29730,29924,29365,31957,32594,34067,34354,35086,36402,37871,38938,40002
OH,Franklin," ""39049""",3,Per capita personal income (dollars) 2/,Dollars,4046,4285,4585,4994,5486,5963,6347,6921,7621,8381,9237,10229,11135,11925,12833,14088,15185,16011,16875,18029,19507,20374,20779,21872,22693,23747,24589,25335,26964,28787,30201,32342,31945,32935,33878,35021,36180,37340,38362,39023,37791,38888,41673,44435,44222,45900,47700,48122,48809,50285,51644
OH,Fulton," ""39051""",3,Per capita personal income (dollars) 2/,Dollars,3966,4099,4411,4666,5503,5742,6176,6654,7155,7947,8803,9277,9927,10506,10975,12780,13500,14238,15093,15914,17152,18014,18354,19187,20026,21397,21790,22936,24194,25152,25665,26860,27420,27922,29325,30413,31061,32376,33413,33240,32406,33948,36264,37198,38249,39627,41032,42295,43646,45351,46811
OH,Gallia," ""39053""",3,Per capita personal income (dollars) 2/,Dollars,2558,2745,3360,3515,4530,4968,4609,5000,5537,6410,7453,7712,8294,9061,9292,10301,10831,10875,11317,12049,12642,13356,13959,14915,15802,17256,17273,18213,19338,20594,21646,22892,24638,24882,25602,27029,27199,29014,30194,31378,31378,31195,32962,34321,34063,34843,35655,35994,37404,39196,40038
OH,Geauga," ""39055""",3,Per capita personal income (dollars) 2/,Dollars,4203,4293,4674,5154,5709,6414,6756,7604,8251,9030,10292,11290,12544,13069,13946,15629,16719,17314,18349,19357,21295,22509,22894,24399,26030,27862,29241,31376,33441,35377,37013,38250,39834,39637,40677,42638,44483,47601,48574,49280,46419,50002,55480,57047,57770,60785,62358,63885,66110,68884,70955
OH,Greene," ""39057""",3,Per capita personal income (dollars) 2/,Dollars,3837,4078,4290,4726,5196,5679,6213,6711,7436,8235,9142,10101,10661,11216,11978,13473,14335,15103,15633,16877,17944,19677,20197,21209,22004,23171,24371,25182,26636,28434,28419,29676,30432,31121,32342,32835,33691,35470,37002,37759,37232,38293,40490,41130,41862,43534,45510,46528,48486,50277,51509
OH,Guernsey," ""39059""",3,Per capita personal income (dollars) 2/,Dollars,3025,3322,3497,3749,4267,4656,4977,5477,6045,6620,7371,7902,8563,9035,9410,10341,10863,11322,11783,12236,12771,13616,14231,15176,15202,15879,16501,17088,18171,19219,19563,20457,22187,23056,23840,24246,24678,25606,26720,28048,28182,29069,31241,32765,33499,35644,36587,36404,38622,40403,41613
OH,Hamilton," ""39061""",3,Per capita personal income (dollars) 2/,Dollars,4250,4529,4699,5143,5636,6190,6696,7284,8070,8947,9892,10917,12038,12708,13547,14830,15743,16609,17545,18849,20473,22199,22394,23874,24657,25652,26932,28528,29887,32243,32785,34171,35000,35801,36727,39086,40467,42914,43731,44426,42587,45026,49795,51904,51547,51996,53565,54978,57101,59780,61732
OH,Hancock," ""39063""",3,Per capita personal income (dollars) 2/,Dollars,3821,3996,4358,4681,5290,5744,6068,6884,7625,8436,9442,10609,11425,12422,13140,14579,15175,15881,16494,17037,18109,18889,19226,20599,21089,22500,23153,24051,25303,26852,27864,29165,31840,31786,31976,31527,32093,33667,34505,35293,34216,36494,40114,41045,42042,49027,60694,52902,49695,50181,51762
OH,Hardin," ""39065""",3,Per capita personal income (dollars) 2/,Dollars,3410,3482,3816,3921,4532,5142,5348,5640,6268,6683,7599,8169,8418,8766,9322,10791,11354,11820,12077,12757,13547,13950,13622,15041,15281,15832,16231,17794,19054,20209,20585,21531,22216,22142,22974,23874,24182,24622,25712,27287,26867,27442,29971,29286,30224,30529,29860,30534,31629,33019,33788
OH,Harrison," ""39067""",3,Per capita personal income (dollars) 2/,Dollars,3164,3506,3870,4100,4537,4860,5819,6451,6952,7272,7749,7827,8877,9470,9409,10559,10310,10974,11710,11331,11808,12411,12745,14155,14260,15248,15897,17575,19317,20428,20804,21799,23141,23346,23623,23908,24217,24673,25275,26666,26798,27912,29346,30361,32112,33979,34747,34144,37481,38306,39209
OH,Henry," ""39069""",3,Per capita personal income (dollars) 2/,Dollars,3775,3935,4376,4502,5159,5714,6120,6983,7354,7958,8732,9698,9961,10330,10802,12858,13261,13743,14022,15208,16251,16948,17063,18384,19172,20438,21179,22351,23518,23919,24662,25730,26274,26204,27503,28586,29283,30554,31622,32314,32104,33273,36347,37706,39032,39585,40901,41983,43516,44780,46006
OH,Highland," ""39071""",3,Per capita personal income (dollars) 2/,Dollars,3005,3274,3485,3720,4068,4432,4850,5145,5640,6269,6974,7516,8097,8831,9030,10247,10781,10962,11346,12042,13055,13216,13460,14695,15056,15966,16480,17634,19319,20031,20046,21019,22318,22205,22818,24142,25144,25538,26059,26786,27361,26981,29080,30011,30338,31360,32375,33322,35168,36208,37317
OH,Hocking," ""39073""",3,Per capita personal income (dollars) 2/,Dollars,2906,3068,3381,3535,3927,4223,4676,5113,5646,6267,6926,7405,8167,8773,9250,10008,10622,11157,11482,12308,13112,13796,14180,15118,15726,16470,17256,17941,18905,19381,19986,20672,22014,22444,22913,23758,24152,24955,26243,27057,27052,27831,29698,30972,31787,32423,34223,35187,36890,37875,38975
OH,Holmes," ""39075""",3,Per capita personal income (dollars) 2/,Dollars,2512,2679,2940,3104,3527,3679,3993,4310,4686,5159,5628,6225,7050,7167,7158,8389,8716,9100,9818,10432,11378,11987,12117,13207,13787,14822,14914,15978,16297,17466,17962,19020,21372,21086,21791,23802,23716,23605,24144,25040,25397,27164,30310,30993,33258,36262,39485,39379,43100,45505,46876
OH,Huron," ""39077""",3,Per capita personal income (dollars) 2/,Dollars,3822,3959,4301,4480,4927,5405,5618,6285,6916,7675,8525,8992,9520,9863,10918,12326,13121,13731,14489,15392,16332,16927,17236,17885,18646,19567,20330,21230,22304,23132,23665,24630,25499,25536,26118,26919,27532,28717,29797,30988,30180,31250,32958,33751,34777,35993,37229,37507,39121,40709,41797
OH,Jackson," ""39079""",3,Per capita personal income (dollars) 2/,Dollars,2536,2747,2979,3135,3472,3965,4193,4533,5055,5677,6269,6760,7324,8030,8570,9649,9970,10126,10592,11437,12321,12884,13471,14065,14566,15189,16016,16877,17968,18948,19472,20124,21202,21904,22721,23627,24414,25398,26744,27895,28058,28701,29953,30537,31357,32486,33746,33935,34744,35397,36672
OH,Jefferson," ""39081""",3,Per capita personal income (dollars) 2/,Dollars,3306,3573,3767,4108,4485,5184,5673,6458,7004,7514,8446,9180,9880,10121,10332,11302,11406,12170,12577,13075,14127,15257,15464,16324,16715,17624,18057,18785,18893,20818,21427,22534,24212,25046,25559,26837,26824,28134,29476,30640,29784,30118,31996,32814,33229,34449,35413,35396,37519,39226,40844
OH,Knox," ""39083""",3,Per capita personal income (dollars) 2/,Dollars,3361,3565,3705,3939,4365,4755,5125,5750,6160,6754,7486,8430,9206,9867,10228,11390,11829,12241,12604,13201,14253,15136,15809,16794,17497,18981,19248,20519,21343,22023,22263,23787,24786,25332,26055,27059,27895,29457,30773,31646,31382,31189,33659,36109,36923,38520,39164,39481,40838,43135,44019
OH,Lake," ""39085""",3,Per capita personal income (dollars) 2/,Dollars,4155,4278,4482,4858,5370,6006,6252,6969,7813,8789,9881,10878,11860,12478,13134,14538,15356,15687,16442,17697,19302,20537,20564,21730,22409,23622,24485,25517,27151,28555,29417,30827,30873,30741,32176,33126,34451,36149,37870,38638,37229,38034,40465,41902,42742,44863,45994,46923,48715,50858,52475
OH,Lawrence," ""39087""",3,Per capita personal income (dollars) 2/,Dollars,2686,2816,3045,3103,3451,3939,4439,4782,5285,5963,6663,7441,7990,8116,8450,9133,9639,9971,10701,11076,11895,12783,13230,14174,14574,15221,15823,16406,17548,18121,18672,19416,20335,20857,21754,22854,23713,24951,26565,28553,29382,30229,31505,32411,32278,33440,34906,35246,36760,38638,39610
OH,Licking," ""39089""",3,Per capita personal income (dollars) 2/,Dollars,3555,3656,4027,4332,4825,5293,5630,6298,6979,7660,8547,9281,10102,10683,11503,12845,13408,14195,14393,15300,16395,16991,17622,18889,19624,20991,21695,23670,24767,25490,26111,27487,27847,28061,28245,28943,29419,31547,33285,34617,34218,34626,36757,38025,38855,40275,41908,42816,44460,45844,47097
OH,Logan," ""39091""",3,Per capita personal income (dollars) 2/,Dollars,3543,3745,4017,4187,4678,5239,5447,6085,6708,7281,8041,8768,9170,9680,10091,11210,11870,12445,12882,13859,15252,16696,17152,18453,18660,19385,20162,21711,23122,24026,24508,25512,26503,26891,27620,29113,29804,30653,31664,32240,30841,31879,33851,36135,37443,37832,38575,39578,41264,42889,44030
OH,Lorain," ""39093""",3,Per capita personal income (dollars) 2/,Dollars,3749,3876,4273,4575,5047,5515,5912,6598,7408,8037,8903,9555,10489,10711,11429,12519,13401,13930,14588,15888,16599,17247,17499,18512,19225,20497,21450,22289,23381,24603,25693,26998,27313,27205,28147,29503,30663,32250,33603,34872,33972,34620,36785,38307,39061,40396,41646,42919,44380,46183,47666
OH,Lucas," ""39095""",3,Per capita personal income (dollars) 2/,Dollars,4143,4378,4654,5055,5556,6038,6496,7249,7947,8761,9519,10352,11258,11877,12705,14014,14924,15526,16199,17089,18256,18942,19030,20293,21073,22094,23221,23871,24981,25958,26959,28048,29069,29699,30458,30883,31465,33135,34208,34547,33824,34948,37188,38200,38690,40811,42654,43534,44319,46477,47875
OH,Madison," ""39097""",3,Per capita personal income (dollars) 2/,Dollars,3465,3665,3938,4267,5042,5361,5472,5982,6658,7204,8097,8471,8595,9087,9395,10872,11586,12011,12632,13680,14425,15334,15774,17222,17648,18707,19523,20775,22728,23612,22822,24374,25258,25103,26080,28312,28751,29356,29858,30343,30063,31046,33894,34876,36378,36226,36925,39134,40622,41047,41862
OH,Mahoning," ""39099""",3,Per capita personal income (dollars) 2/,Dollars,3724,3828,3944,4333,4897,5369,5997,6379,7161,7903,8844,9538,10445,10558,11061,12049,12706,13297,13797,15036,16127,16911,17438,18408,18990,19802,20849,21267,22490,23384,24124,25243,27047,27662,28995,29786,31023,32988,33883,35418,33458,34714,37067,37969,37979,39444,40462,40894,41518,43134,43925
OH,Marion," ""39101""",3,Per capita personal income (dollars) 2/,Dollars,3505,3759,3964,4175,4691,5115,5406,6078,6746,7279,7942,8459,9273,9715,10264,11471,11922,12293,12835,13812,14779,15543,15701,16956,17301,18023,18632,19256,20361,21667,22131,23327,23901,24393,25260,25924,26390,27128,28630,29084,28964,29199,30419,31038,31478,32337,33412,34643,36661,37411,38644
OH,Medina," ""39103""",3,Per capita personal income (dollars) 2/,Dollars,3914,4106,4495,5053,5498,6029,6353,7018,7746,8534,9436,10236,11110,11626,12260,13617,14531,15397,16155,17309,18595,19470,19852,21056,21880,23229,24350,25372,26977,28695,29646,31076,32147,32266,33475,34685,36122,37982,39932,40784,39404,40610,43033,44732,45656,47684,50062,51956,53508,55575,57387
OH,Meigs," ""39105""",3,Per capita personal income (dollars) 2/,Dollars,2453,2638,3178,3266,4037,4540,4763,5223,5592,6222,6731,7283,7819,8039,8339,9410,9601,9885,10265,10766,11409,12107,12639,13567,13884,14723,15216,16312,17546,18825,19340,20243,21682,20497,20300,21135,22096,23521,23889,25613,26406,27240,28021,28786,29184,30498,31763,32264,33301,34210,35723
OH,Mercer," ""39107""",3,Per capita personal income (dollars) 2/,Dollars,3609,3715,4077,4324,4968,5410,5412,6054,6510,7540,8612,9093,9827,10163,10763,12869,13163,13872,14453,15006,16394,17357,17518,18222,18894,19988,20640,22864,24107,25220,24576,25587,26716,26694,27680,29409,29635,30513,32586,35748,34522,36818,40276,40699,45688,46995,48115,46847,49666,52964,52106
OH,Miami," ""39109""",3,Per capita personal income (dollars) 2/,Dollars,4039,4232,4414,4643,5211,5713,6067,6714,7516,8242,9155,10005,10544,10959,11703,13061,14037,14681,15202,16316,17697,18275,18485,19702,20567,21718,22973,24325,25708,26234,26859,28223,29151,29360,30243,30635,31168,33428,34983,35975,34455,35796,38679,40664,41033,41427,42390,43791,45851,47740,48997
OH,Monroe," ""39111""",3,Per capita personal income (dollars) 2/,Dollars,2947,3198,3380,3843,4206,4806,5144,5748,6473,7065,7745,8423,9056,9495,9958,10889,11324,11522,11659,11515,12176,13245,13406,14788,14696,15734,15656,15923,16930,17947,18519,19165,20077,20572,21431,20938,20262,21043,22892,24881,25008,25756,28233,28409,28922,29752,30238,29994,32019,35361,36672
OH,Montgomery," ""39113""",3,Per capita personal income (dollars) 2/,Dollars,4517,4699,4850,5323,5815,6261,6754,7487,8280,9066,9921,10637,11544,12147,13016,14293,15237,16023,16518,17668,18966,19497,20199,20799,21517,22570,23939,24837,26113,27068,27992,29574,30322,30653,31021,31896,32499,34212,34970,35724,35084,35770,37764,38820,39156,40975,42532,43398,45180,47033,48448
OH,Morgan," ""39115""",3,Per capita personal income (dollars) 2/,Dollars,2923,3287,3507,3649,4035,4329,4731,5124,5884,6411,7322,8078,9008,9557,10077,11112,11772,12107,12827,12807,13745,14641,14371,15092,15516,15889,16210,17089,18220,18974,19398,19702,19049,19767,19502,21260,20641,21354,22647,24351,24636,24797,26180,26588,27347,29749,30523,30402,31835,32926,34038
OH,Morrow," ""39117""",3,Per capita personal income (dollars) 2/,Dollars,3164,3248,3520,3729,4191,4417,4384,5061,5733,6338,7132,7742,8287,8534,9079,10292,10909,11256,11522,12163,12933,13586,13901,14880,15486,16927,17254,18370,19495,20417,20868,22245,23451,23771,24733,25228,25717,26167,27409,28211,28368,29388,31667,31960,33209,33868,34647,35928,37582,39094,40221
OH,Muskingum," ""39119""",3,Per capita personal income (dollars) 2/,Dollars,3143,3376,3766,3896,4328,4775,5133,5753,6240,6884,7637,8527,9266,9689,10395,11237,11812,12213,12723,13395,14590,15322,15602,16768,17591,18358,18759,19433,20366,21357,22223,23752,25063,25260,25904,26888,27218,27961,28969,30396,30220,30742,33059,33625,34803,36559,37747,38188,39289,40869,41998
OH,Noble," ""39121""",3,Per capita personal income (dollars) 2/,Dollars,2569,2703,3056,3212,3588,3947,4203,4592,5203,5938,6903,7485,8511,8787,9103,9964,10021,9874,10239,10882,11778,12242,12333,13304,13403,14071,14127,15365,14354,14710,15352,16212,19277,20452,20643,19120,19929,19965,21286,22518,21979,22066,22958,22953,24282,23912,24961,24750,25883,27291,27703
OH,Ottawa," ""39123""",3,Per capita personal income (dollars) 2/,Dollars,3596,3846,4389,4593,5258,5645,6021,6854,7342,7884,8780,10070,10653,11342,11987,13541,14489,15596,16315,17199,18140,19074,19163,20251,21036,22269,22946,24825,25981,27429,27932,29263,30369,30815,32129,32660,33730,35567,36886,37909,37152,38688,40644,42355,42933,44411,46150,47944,49384,51604,53133
OH,Paulding," ""39125""",3,Per capita personal income (dollars) 2/,Dollars,3166,3200,3662,4096,4702,4954,5054,5830,6321,6920,7864,8448,8650,8692,9416,11391,11937,12684,13011,13360,14361,14948,14804,16291,16592,18189,18483,19621,20924,21118,21752,23109,23856,23625,23871,25644,26215,27773,28922,30596,29957,30887,34041,34258,34663,37035,36917,37230,38950,41195,42017
OH,Perry," ""39127""",3,Per capita personal income (dollars) 2/,Dollars,2694,2908,3090,3426,3640,4079,4328,4868,5347,5818,6677,7391,8031,8466,9044,9848,10281,10682,10757,11103,11953,12685,12707,13518,13878,14689,15319,15652,16579,17299,17731,18654,20170,21025,21625,22597,23446,24231,25514,26602,26782,27630,29453,30321,31327,32346,33629,34594,36140,37428,38469
OH,Pickaway," ""39129""",3,Per capita personal income (dollars) 2/,Dollars,3195,3489,3903,4112,4468,5015,5217,5679,6305,6798,7782,8287,8941,9785,10329,11443,11849,12206,12505,13008,13741,14541,14653,15636,16134,17177,17793,18247,19825,20439,20836,22249,23527,23763,24303,26320,26803,28099,28998,29851,30589,31346,33383,33968,35152,35482,36262,37340,39336,40599,41422
OH,Pike," ""39131""",3,Per capita personal income (dollars) 2/,Dollars,2540,2660,2882,2865,3233,3514,3989,4397,5039,5459,5713,6513,7399,8030,8684,9562,10086,9789,10236,11012,11593,12382,13143,14234,14931,15919,16337,17512,18319,19273,19583,20266,20872,20656,21114,21722,22292,22577,24044,24988,26030,27316,29882,30909,32104,33148,34509,34121,36395,37496,38610
OH,Portage," ""39133""",3,Per capita personal income (dollars) 2/,Dollars,3669,3703,3835,4182,4607,5027,5396,5964,6707,7453,8348,9186,9867,10219,10788,11883,12559,13048,13666,14495,15529,16499,16929,17934,18942,20257,21190,21804,23225,24616,25344,26565,27357,27875,28623,29314,30733,32457,33215,33805,32542,34066,35966,37441,37801,39096,40473,40548,42294,43582,45023
OH,Preble," ""39135""",3,Per capita personal income (dollars) 2/,Dollars,3632,3704,3803,4182,4925,5268,5473,6103,6740,7463,8344,8823,9412,10050,10092,11582,12419,12878,13074,13868,14720,15819,15562,16718,17579,18570,19299,20397,21803,22509,22853,24132,25272,24885,25319,27217,27861,28484,29383,30196,29905,30841,33033,33600,34070,34917,35973,37130,38663,40107,41110
OH,Putnam," ""39137""",3,Per capita personal income (dollars) 2/,Dollars,3395,3440,3839,3938,4441,4942,5196,5820,6359,7273,7848,9134,9344,9683,10487,12321,12908,13894,14227,14789,16393,17198,17086,18186,18810,20207,20896,22059,24090,24295,25345,26584,27751,28321,29977,32918,34468,36790,37133,40247,36886,38358,40547,40709,41824,42854,44643,44981,47151,49514,50560
OH,Richland," ""39139""",3,Per capita personal income (dollars) 2/,Dollars,3805,3976,4387,4632,5120,5425,5703,6274,7083,7657,8427,9077,10171,10438,11572,12570,13384,14038,14459,15246,16199,16728,16627,17353,18298,19112,19736,20570,21652,22349,22906,23982,25309,26161,27008,27394,27679,28558,29346,30648,29767,30339,32313,32895,33568,35139,36314,36551,38074,39393,40507
OH,Ross," ""39141""",3,Per capita personal income (dollars) 2/,Dollars,3169,3355,3659,3830,4256,4836,5095,5770,6305,6957,7751,8428,9221,9674,10087,11019,11829,11981,12276,12982,13564,14241,14724,15810,16370,17487,17675,18697,19588,20715,21596,22677,23358,23695,23838,25171,25656,26420,27524,28305,28369,28847,30646,31052,31541,32618,33875,34314,35685,37261,38563
OH,Sandusky," ""39143""",3,Per capita personal income (dollars) 2/,Dollars,3424,3740,4293,4424,4948,5506,5815,6499,7189,7960,8829,9683,10266,10781,11517,12945,13575,14366,14900,15417,16270,16995,17111,18161,18735,19519,19922,21040,22148,22959,23703,24247,25294,25755,26979,27608,27987,29101,30634,31505,30950,32328,33939,34391,35689,36725,38207,38633,40063,41429,42188
OH,Scioto," ""39145""",3,Per capita personal income (dollars) 2/,Dollars,2996,3273,3361,3436,3951,4322,4613,4878,5435,6052,6741,7387,8063,8439,8788,9472,9971,10234,10653,11241,12122,12957,13422,14235,14926,15607,16327,17202,18163,18938,19531,20330,21374,21819,22563,23807,24064,24880,26289,27529,27991,28642,29731,30473,31298,33323,36035,35568,37014,39133,40144
OH,Seneca," ""39147""",3,Per capita personal income (dollars) 2/,Dollars,3558,3829,4216,4483,4950,5411,5594,6295,6956,7495,8266,9033,9512,9924,10425,12193,12550,13258,13608,14211,15512,16385,16704,17662,17926,18426,18775,20077,21407,22059,22710,23751,24595,24918,25808,26477,26802,27995,28825,29163,28996,30088,32329,32888,32947,34107,36644,37978,38195,39306,40607
OH,Shelby," ""39149""",3,Per capita personal income (dollars) 2/,Dollars,3689,3793,3913,4307,4854,5264,5407,6140,6769,7513,8208,9090,9444,9726,10295,11664,12532,13033,13777,15141,16419,17571,18069,19342,19559,20686,21490,22670,24127,25063,25234,26256,26200,26597,27659,29597,30186,31597,32338,33018,31533,33095,36494,37574,39881,40985,41556,42631,44249,45551,46739
